Id,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Item in number
2227,Bangladesh,Maize,2002,2666,2954.29,26.1,40349,2
2228,Bangladesh,Potatoes,2002,2666,2954.29,26.1,126010,4
2229,Bangladesh,Potatoes,2002,2666,2954.29,26.1,126010,4
2230,Bangladesh,"Rice, paddy",2002,2666,2954.29,26.1,34902,5
2231,Bangladesh,"Rice, paddy",2002,2666,2954.29,26.1,34902,5
2232,Bangladesh,Sorghum,2002,2666,2954.29,26.1,12361,6
2233,Bangladesh,Sorghum,2002,2666,2954.29,26.1,12361,6
2234,Bangladesh,Sweet potatoes,2002,2666,2954.29,26.1,90919,8
2235,Bangladesh,Sweet potatoes,2002,2666,2954.29,26.1,90919,8
2236,Bangladesh,Wheat,2002,2666,2954.29,26.1,21644,9
2237,Bangladesh,Wheat,2002,2666,2954.29,26.1,21644,9
2238,Bangladesh,Maize,2004,2666,5587.81,26.14,48243,2
2239,Bangladesh,Maize,2004,2666,5587.81,26.14,48243,2
2240,Bangladesh,Potatoes,2004,2666,5587.81,26.14,144313,4
2241,Bangladesh,Potatoes,2004,2666,5587.81,26.14,144313,4
2242,Bangladesh,"Rice, paddy",2004,2666,5587.81,26.14,35359,5
2243,Bangladesh,"Rice, paddy",2004,2666,5587.81,26.14,35359,5
2244,Bangladesh,Sorghum,2004,2666,5587.81,26.14,11633,6
2245,Bangladesh,Sorghum,2004,2666,5587.81,26.14,11633,6
2246,Bangladesh,Sweet potatoes,2004,2666,5587.81,26.14,89459,8
2247,Bangladesh,Sweet potatoes,2004,2666,5587.81,26.14,89459,8
2248,Bangladesh,Wheat,2004,2666,5587.81,26.14,19527,9
2249,Bangladesh,Wheat,2004,2666,5587.81,26.14,19527,9
2250,Bangladesh,Maize,2005,2666,7605.01,26.19,53311,2
2251,Bangladesh,Maize,2005,2666,7605.01,26.19,53311,2
2252,Bangladesh,Potatoes,2005,2666,7605.01,26.19,148805,4
2253,Bangladesh,Potatoes,2005,2666,7605.01,26.19,148805,4
2254,Bangladesh,"Rice, paddy",2005,2666,7605.01,26.19,37814,5
2255,Bangladesh,"Rice, paddy",2005,2666,7605.01,26.19,37814,5
2256,Bangladesh,Sorghum,2005,2666,7605.01,26.19,13214,6
2257,Bangladesh,Sorghum,2005,2666,7605.01,26.19,13214,6
2258,Bangladesh,Soybeans,2005,2666,7605.01,26.19,14148,7
2259,Bangladesh,Soybeans,2005,2666,7605.01,26.19,14148,7
2260,Bangladesh,Sweet potatoes,2005,2666,7605.01,26.19,88704,8
2261,Bangladesh,Sweet potatoes,2005,2666,7605.01,26.19,88704,8
2262,Bangladesh,Wheat,2005,2666,7605.01,26.19,17478,9
2263,Bangladesh,Wheat,2005,2666,7605.01,26.19,17478,9
2264,Bangladesh,Maize,2006,2666,9074.43,26.44,52998,2
2265,Bangladesh,Maize,2006,2666,9074.43,26.44,52998,2
2266,Bangladesh,Potatoes,2006,2666,9074.43,26.44,143848,4
2267,Bangladesh,Potatoes,2006,2666,9074.43,26.44,143848,4
2268,Bangladesh,"Rice, paddy",2006,2666,9074.43,26.44,38541,5
2269,Bangladesh,"Rice, paddy",2006,2666,9074.43,26.44,38541,5
2270,Bangladesh,Sorghum,2006,2666,9074.43,26.44,13587,6
2271,Bangladesh,Sorghum,2006,2666,9074.43,26.44,13587,6
2272,Bangladesh,Soybeans,2006,2666,9074.43,26.44,15144,7
2273,Bangladesh,Soybeans,2006,2666,9074.43,26.44,15144,7
2274,Bangladesh,Sweet potatoes,2006,2666,9074.43,26.44,90254,8
2275,Bangladesh,Sweet potatoes,2006,2666,9074.43,26.44,90254,8
2276,Bangladesh,Wheat,2006,2666,9074.43,26.44,15344,9
2277,Bangladesh,Wheat,2006,2666,9074.43,26.44,15344,9
2278,Bangladesh,Maize,2007,2666,10962.31,25.95,59812,2
2279,Bangladesh,Maize,2007,2666,10962.31,25.95,59812,2
2280,Bangladesh,Potatoes,2007,2666,10962.31,25.95,149768,4
2281,Bangladesh,Potatoes,2007,2666,10962.31,25.95,149768,4
2282,Bangladesh,"Rice, paddy",2007,2666,10962.31,25.95,40833,5
2283,Bangladesh,"Rice, paddy",2007,2666,10962.31,25.95,40833,5
2284,Bangladesh,Sorghum,2007,2666,10962.31,25.95,13462,6
2285,Bangladesh,Sorghum,2007,2666,10962.31,25.95,13462,6
2286,Bangladesh,Soybeans,2007,2666,10962.31,25.95,14717,7
2287,Bangladesh,Soybeans,2007,2666,10962.31,25.95,14717,7
2288,Bangladesh,Sweet potatoes,2007,2666,10962.31,25.95,90479,8
2289,Bangladesh,Sweet potatoes,2007,2666,10962.31,25.95,90479,8
2290,Bangladesh,Wheat,2007,2666,10962.31,25.95,18471,9
2291,Bangladesh,Wheat,2007,2666,10962.31,25.95,18471,9
2292,Bangladesh,Maize,2008,2666,12936.5,26,60172,2
2293,Bangladesh,Maize,2008,2666,12936.5,26,60172,2
2294,Bangladesh,Potatoes,2008,2666,12936.5,26,165373,4
2295,Bangladesh,Potatoes,2008,2666,12936.5,26,165373,4
2296,Bangladesh,"Rice, paddy",2008,2666,12936.5,26,41441,5
2297,Bangladesh,"Rice, paddy",2008,2666,12936.5,26,41441,5
2298,Bangladesh,Sorghum,2008,2666,12936.5,26,21505,6
2299,Bangladesh,Sorghum,2008,2666,12936.5,26,21505,6
2300,Bangladesh,Soybeans,2008,2666,12936.5,26,15026,7
2301,Bangladesh,Soybeans,2008,2666,12936.5,26,15026,7
2302,Bangladesh,Sweet potatoes,2008,2666,12936.5,26,97290,8
2303,Bangladesh,Sweet potatoes,2008,2666,12936.5,26,97290,8
2304,Bangladesh,Wheat,2008,2666,12936.5,26,21753,9
2305,Bangladesh,Wheat,2008,2666,12936.5,26,21753,9
2306,Bangladesh,Maize,2009,2666,13790.09,26.54,56831,2
2307,Bangladesh,Maize,2009,2666,13790.09,26.54,56831,2
2308,Bangladesh,Potatoes,2009,2666,13790.09,26.54,133367,4
2309,Bangladesh,Potatoes,2009,2666,13790.09,26.54,133367,4
2310,Bangladesh,"Rice, paddy",2009,2666,13790.09,26.54,42404,5
2311,Bangladesh,"Rice, paddy",2009,2666,13790.09,26.54,42404,5
2312,Bangladesh,Sorghum,2009,2666,13790.09,26.54,13300,6
2313,Bangladesh,Sorghum,2009,2666,13790.09,26.54,13300,6
2314,Bangladesh,Soybeans,2009,2666,13790.09,26.54,14660,7
2315,Bangladesh,Soybeans,2009,2666,13790.09,26.54,14660,7
2316,Bangladesh,Sweet potatoes,2009,2666,13790.09,26.54,96232,8
2317,Bangladesh,Sweet potatoes,2009,2666,13790.09,26.54,96232,8
2318,Bangladesh,Wheat,2009,2666,13790.09,26.54,21516,9
2319,Bangladesh,Wheat,2009,2666,13790.09,26.54,21516,9
2320,Bangladesh,Maize,2010,2666,13283.72,26.65,58378,2
2321,Bangladesh,Maize,2010,2666,13283.72,26.65,58378,2
2322,Bangladesh,Potatoes,2010,2666,13283.72,26.65,182299,4
2323,Bangladesh,Potatoes,2010,2666,13283.72,26.65,182299,4
2324,Bangladesh,"Rice, paddy",2010,2666,13283.72,26.65,43422,5
2325,Bangladesh,"Rice, paddy",2010,2666,13283.72,26.65,43422,5
2326,Bangladesh,Sorghum,2010,2666,13283.72,26.65,12806,6
2327,Bangladesh,Sorghum,2010,2666,13283.72,26.65,12806,6
2328,Bangladesh,Soybeans,2010,2666,13283.72,26.65,17090,7
2329,Bangladesh,Soybeans,2010,2666,13283.72,26.65,17090,7
2330,Bangladesh,Sweet potatoes,2010,2666,13283.72,26.65,98688,8
2331,Bangladesh,Sweet potatoes,2010,2666,13283.72,26.65,98688,8
2332,Bangladesh,Wheat,2010,2666,13283.72,26.65,23959,9
2333,Bangladesh,Wheat,2010,2666,13283.72,26.65,23959,9
2334,Bangladesh,Maize,2011,2666,14798.28,25.8,61512,2
2335,Bangladesh,Maize,2011,2666,14798.28,25.8,61512,2
2336,Bangladesh,Potatoes,2011,2666,14798.28,25.8,180931,4
2337,Bangladesh,Potatoes,2011,2666,14798.28,25.8,180931,4
2338,Bangladesh,"Rice, paddy",2011,2666,14798.28,25.8,43917,5
2339,Bangladesh,"Rice, paddy",2011,2666,14798.28,25.8,43917,5
2340,Bangladesh,Sorghum,2011,2666,14798.28,25.8,14667,6
2341,Bangladesh,Sorghum,2011,2666,14798.28,25.8,14667,6
2342,Bangladesh,Soybeans,2011,2666,14798.28,25.8,15898,7
2343,Bangladesh,Soybeans,2011,2666,14798.28,25.8,15898,7
2344,Bangladesh,Sweet potatoes,2011,2666,14798.28,25.8,97962,8
2345,Bangladesh,Sweet potatoes,2011,2666,14798.28,25.8,97962,8
2346,Bangladesh,Wheat,2011,2666,14798.28,25.8,26012,9
2347,Bangladesh,Wheat,2011,2666,14798.28,25.8,26012,9
2348,Bangladesh,Maize,2012,2666,13289.18,26.28,65838,2
2349,Bangladesh,Maize,2012,2666,13289.18,26.28,65838,2
2350,Bangladesh,Potatoes,2012,2666,13289.18,26.28,190627,4
2351,Bangladesh,Potatoes,2012,2666,13289.18,26.28,190627,4
2352,Bangladesh,"Rice, paddy",2012,2666,13289.18,26.28,44206,5
2353,Bangladesh,"Rice, paddy",2012,2666,13289.18,26.28,44206,5
2354,Bangladesh,Sorghum,2012,2666,13289.18,26.28,13452,6
2355,Bangladesh,Sorghum,2012,2666,13289.18,26.28,13452,6
2356,Bangladesh,Soybeans,2012,2666,13289.18,26.28,15814,7
2357,Bangladesh,Soybeans,2012,2666,13289.18,26.28,15814,7
2358,Bangladesh,Sweet potatoes,2012,2666,13289.18,26.28,102939,8
2359,Bangladesh,Sweet potatoes,2012,2666,13289.18,26.28,102939,8
2360,Bangladesh,Wheat,2012,2666,13289.18,26.28,27789,9
2361,Bangladesh,Wheat,2012,2666,13289.18,26.28,27789,9
2362,Bangladesh,Maize,2013,2666,15330.16,26.59,65953,2
2363,Bangladesh,Maize,2013,2666,15330.16,26.59,65953,2
2364,Bangladesh,Potatoes,2013,2666,15330.16,26.59,193790,4
2365,Bangladesh,Potatoes,2013,2666,15330.16,26.59,193790,4
2366,Bangladesh,"Rice, paddy",2013,2666,15330.16,26.59,45317,5
2367,Bangladesh,"Rice, paddy",2013,2666,15330.16,26.59,45317,5
2368,Bangladesh,Sorghum,2013,2666,15330.16,26.59,11343,6
2369,Bangladesh,Sorghum,2013,2666,15330.16,26.59,11343,6
2370,Bangladesh,Soybeans,2013,2666,15330.16,26.59,14729,7
2371,Bangladesh,Soybeans,2013,2666,15330.16,26.59,14729,7
2372,Bangladesh,Sweet potatoes,2013,2666,15330.16,26.59,97019,8
2373,Bangladesh,Sweet potatoes,2013,2666,15330.16,26.59,97019,8
2374,Bangladesh,Wheat,2013,2666,15330.16,26.59,30138,9
2375,Bangladesh,Wheat,2013,2666,15330.16,26.59,30138,9
2376,Belarus,Maize,1992,618,8306.31,6.74,30000,2
2377,Belarus,Potatoes,1992,618,8306.31,6.74,115326,4
2378,Belarus,Wheat,1992,618,8306.31,6.74,27983,9
2379,Belarus,Maize,1993,618,8306.31,5.61,12000,2
2380,Belarus,Potatoes,1993,618,8306.31,5.61,155463,4
2381,Belarus,Wheat,1993,618,8306.31,5.61,26826,9
2382,Belarus,Maize,1994,618,8306.31,6.26,5000,2
2383,Belarus,Potatoes,1994,618,8306.31,6.26,118235,4
2384,Belarus,Wheat,1994,618,8306.31,6.26,22802,9
2385,Belarus,Maize,1995,618,8306.31,6.68,24545,2
2386,Belarus,Potatoes,1995,618,8306.31,6.68,131092,4
2387,Belarus,Wheat,1995,618,8306.31,6.68,24791,9
2388,Belarus,Maize,1996,618,8306.31,5.32,23000,2
2389,Belarus,Potatoes,1996,618,8306.31,5.32,151328,4
2390,Belarus,Wheat,1996,618,8306.31,5.32,21989,9
2391,Belarus,Maize,1997,618,8306.31,5.98,20333,2
2392,Belarus,Potatoes,1997,618,8306.31,5.98,99173,4
2393,Belarus,Wheat,1997,618,8306.31,5.98,25132,9
2394,Belarus,Maize,1998,618,8306.31,6.11,26522,2
2395,Belarus,Potatoes,1998,618,8306.31,6.11,108971,4
2396,Belarus,Wheat,1998,618,8306.31,6.11,21347,9
2397,Belarus,Maize,1999,618,8306.31,7.38,26053,2
2398,Belarus,Potatoes,1999,618,8306.31,7.38,113330,4
2399,Belarus,Wheat,1999,618,8306.31,7.38,17322,9
2400,Belarus,Maize,2000,618,8306.31,7.52,23077,2
2401,Belarus,Potatoes,2000,618,8306.31,7.52,131888,4
2402,Belarus,Wheat,2000,618,8306.31,7.52,21367,9
2403,Belarus,Maize,2001,618,8306.31,6.71,25917,2
2404,Belarus,Potatoes,2001,618,8306.31,6.71,122132,4
2405,Belarus,Wheat,2001,618,8306.31,6.71,21255,9
2406,Belarus,Maize,2002,618,8306.31,7.34,32889,2
2407,Belarus,Potatoes,2002,618,8306.31,7.34,134922,4
2408,Belarus,Wheat,2002,618,8306.31,7.34,26919,9
2409,Belarus,Maize,2004,618,8306.31,6.49,35297,2
2410,Belarus,Potatoes,2004,618,8306.31,6.49,195459,4
2411,Belarus,Wheat,2004,618,8306.31,6.49,33040,9
2412,Belarus,Maize,2005,618,8306.31,6.53,39965,2
2413,Belarus,Potatoes,2005,618,8306.31,6.53,177299,4
2414,Belarus,Wheat,2005,618,8306.31,6.53,32812,9
2415,Belarus,Maize,2006,618,8306.31,6.6,39390,2
2416,Belarus,Potatoes,2006,618,8306.31,6.6,191956,4
2417,Belarus,Wheat,2006,618,8306.31,6.6,28191,9
2418,Belarus,Maize,2007,618,8306.31,7.51,50653,2
2419,Belarus,Potatoes,2007,618,8306.31,7.51,211948,4
2420,Belarus,Wheat,2007,618,8306.31,7.51,32771,9
2421,Belarus,Maize,2008,618,8306.31,7.75,43890,2
2422,Belarus,Potatoes,2008,618,8306.31,7.75,220735,4
2423,Belarus,Wheat,2008,618,8306.31,7.75,39752,9
2424,Belarus,Maize,2009,618,8306.31,6.75,46818,2
2425,Belarus,Potatoes,2009,618,8306.31,6.75,186040,4
2426,Belarus,Wheat,2009,618,8306.31,6.75,35428,9
2427,Belarus,Maize,2010,618,8306.31,6.71,49306,2
2428,Belarus,Potatoes,2010,618,8306.31,6.71,213518,4
2429,Belarus,Wheat,2010,618,8306.31,6.71,28851,9
2430,Belarus,Maize,2011,618,8306.31,7.29,65950,2
2431,Belarus,Potatoes,2011,618,8306.31,7.29,209564,4
2432,Belarus,Wheat,2011,618,8306.31,7.29,33088,9
2433,Belarus,Maize,2012,618,9578.67,6.33,50407,2
2434,Belarus,Potatoes,2012,618,9578.67,6.33,208131,4
2435,Belarus,Wheat,2012,618,9578.67,6.33,35822,9
2436,Belarus,Maize,2013,618,9163.51,7.83,55656,2
2437,Belarus,Potatoes,2013,618,9163.51,7.83,193536,4
2438,Belarus,Wheat,2013,618,9163.51,7.83,30610,9
2439,Belgium,Maize,2000,847,9560.49,11.37,111006,2
2440,Belgium,Potatoes,2000,847,9560.49,11.37,444058,4
2441,Belgium,Wheat,2000,847,9560.49,11.37,79198,9
2442,Belgium,Maize,2001,847,8529.07,10.94,113522,2
2443,Belgium,Potatoes,2001,847,8529.07,10.94,412267,4
2444,Belgium,Wheat,2001,847,8529.07,10.94,80475,9
2445,Belgium,Maize,2002,847,9204,11.44,111962,2
2446,Belgium,Potatoes,2002,847,9204,11.44,471475,4
2447,Belgium,Wheat,2002,847,9204,11.44,82757,9
2448,Belgium,Maize,2004,847,9186,10.94,122246,2
2449,Belgium,Potatoes,2004,847,9186,10.94,483955,4
2450,Belgium,Wheat,2004,847,9186,10.94,89806,9
2451,Belgium,Maize,2005,847,9776,11.16,116872,2
2452,Belgium,Potatoes,2005,847,9776,11.16,428135,4
2453,Belgium,Wheat,2005,847,9776,11.16,82733,9
2454,Belgium,Maize,2006,847,8244.02,11.48,101929,2
2455,Belgium,Potatoes,2006,847,8244.02,11.48,385452,4
2456,Belgium,Wheat,2006,847,8244.02,11.48,82549,9
2457,Belgium,Maize,2007,847,6712.05,11.52,131278,2
2458,Belgium,Potatoes,2007,847,6712.05,11.52,469491,4
2459,Belgium,Wheat,2007,847,6712.05,11.52,78908,9
2460,Belgium,Maize,2008,847,6516.47,10.9,119258,2
2461,Belgium,Potatoes,2008,847,6516.47,10.9,460711,4
2462,Belgium,Wheat,2008,847,6516.47,10.9,87585,9
2463,Belgium,Maize,2009,847,5496.04,11,121174,2
2464,Belgium,Potatoes,2009,847,5496.04,11,447083,4
2465,Belgium,Wheat,2009,847,5496.04,11,94652,9
2466,Belgium,Maize,2010,847,4644.53,9.74,119283,2
2467,Belgium,Potatoes,2010,847,4644.53,9.74,422676,4
2468,Belgium,Wheat,2010,847,4644.53,9.74,88272,9
2469,Belgium,Maize,2011,847,5740.44,11.69,119360,2
2470,Belgium,Potatoes,2011,847,5740.44,11.69,501412,4
2471,Belgium,Wheat,2011,847,5740.44,11.69,84046,9
2472,Belgium,Maize,2012,847,6139.3,10.68,102438,2
2473,Belgium,Potatoes,2012,847,6139.3,10.68,454233,4
2474,Belgium,Wheat,2012,847,6139.3,10.68,84522,9
2475,Belgium,Maize,2013,847,5905.6,10.36,111500,2
2476,Belgium,Potatoes,2013,847,5905.6,10.36,454642,4
2477,Belgium,Wheat,2013,847,5905.6,10.36,89349,9
2478,Botswana,Maize,1990,416,17,19.54,2899,2
2479,Botswana,Sorghum,1990,416,17,19.54,2500,6
2480,Botswana,Wheat,1990,416,17,19.54,26178,9
2481,Botswana,Maize,1991,416,19,19.29,3962,2
2482,Botswana,Sorghum,1991,416,19,19.29,3663,6
2483,Botswana,Wheat,1991,416,19,19.29,22464,9
2484,Botswana,Maize,1992,416,17,20.59,1899,2
2485,Botswana,Sorghum,1992,416,17,20.59,2909,6
2486,Botswana,Wheat,1992,416,17,20.59,21653,9
2487,Botswana,Maize,1993,416,17,19.97,1353,2
2488,Botswana,Sorghum,1993,416,17,19.97,5236,6
2489,Botswana,Wheat,1993,416,17,19.97,20843,9
2490,Botswana,Maize,1994,416,17,19.26,1698,2
2491,Botswana,Sorghum,1994,416,17,19.26,2182,6
2492,Botswana,Wheat,1994,416,17,19.26,20032,9
2493,Botswana,Maize,1995,416,17,19.96,9477,2
2494,Botswana,Sorghum,1995,416,17,19.96,3597,6
2495,Botswana,Wheat,1995,416,17,19.96,19222,9
2496,Botswana,Maize,1996,416,17,19.1,2463,2
2497,Botswana,Sorghum,1996,416,17,19.1,3592,6
2498,Botswana,Wheat,1996,416,17,19.1,19009,9
2499,Botswana,Maize,1997,416,17,19.26,2867,2
2500,Botswana,Sorghum,1997,416,17,19.26,2455,6
2501,Botswana,Wheat,1997,416,17,19.26,17235,9
2502,Botswana,Maize,1998,416,17,20.05,910,2
2503,Botswana,Sorghum,1998,416,17,20.05,3364,6
2504,Botswana,Wheat,1998,416,17,20.05,16667,9
2505,Botswana,Maize,1999,416,17,20.24,1111,2
2506,Botswana,Sorghum,1999,416,17,20.24,2669,6
2507,Botswana,Wheat,1999,416,17,20.24,16337,9
2508,Botswana,Maize,2000,416,17,18.97,1123,2
2509,Botswana,Sorghum,2000,416,17,18.97,1573,6
2510,Botswana,Wheat,2000,416,17,18.97,15878,9
2511,Botswana,Maize,2001,416,17,19.36,1992,2
2512,Botswana,Sorghum,2001,416,17,19.36,11538,6
2513,Botswana,Wheat,2001,416,17,19.36,15714,9
2514,Botswana,Maize,2002,416,17,19.89,2947,2
2515,Botswana,Sorghum,2002,416,17,19.89,4218,6
2516,Botswana,Wheat,2002,416,17,19.89,14563,9
2517,Botswana,Maize,2004,416,17,19.41,1743,2
2518,Botswana,Sorghum,2004,416,17,19.41,3343,6
2519,Botswana,Wheat,2004,416,17,19.41,12692,9
2520,Botswana,Maize,2005,416,17,20.42,2297,2
2521,Botswana,Sorghum,2005,416,17,20.42,18316,6
2522,Botswana,Wheat,2005,416,17,20.42,11614,9
2523,Botswana,Maize,2006,416,17,18.97,2511,2
2524,Botswana,Sorghum,2006,416,17,18.97,5024,6
2525,Botswana,Wheat,2006,416,17,18.97,10452,9
2526,Botswana,Maize,2007,416,17,19.71,1219,2
2527,Botswana,Sorghum,2007,416,17,19.71,9979,6
2528,Botswana,Wheat,2007,416,17,19.71,9000,9
2529,Botswana,Maize,2008,416,17,19.63,1844,2
2530,Botswana,Sorghum,2008,416,17,19.63,5507,6
2531,Botswana,Wheat,2008,416,17,19.63,8000,9
2532,Botswana,Maize,2009,416,17,19.25,2429,2
2533,Botswana,Sorghum,2009,416,17,19.25,5042,6
2534,Botswana,Maize,2010,416,17,19.98,1617,2
2535,Botswana,Sorghum,2010,416,17,19.98,5701,6
2536,Botswana,Maize,2011,416,17,19.19,3473,2
2537,Botswana,Sorghum,2011,416,17,19.19,6690,6
2538,Botswana,Maize,2012,416,17,19.83,1370,2
2539,Botswana,Sorghum,2012,416,17,19.83,6779,6
2540,Botswana,Maize,2013,416,17,18.69,849,2
2541,Botswana,Sorghum,2013,416,17,18.69,3168,6
2542,Brazil,Cassava,1990,1761,49695,21.88,125529,1
2543,Brazil,Cassava,1990,1761,49695,20.29,125529,1
2544,Brazil,Cassava,1990,1761,49695,17.77,125529,1
2545,Brazil,Cassava,1990,1761,49695,17.77,125529,1
2546,Brazil,Cassava,1990,1761,49695,27.65,125529,1
2547,Brazil,Cassava,1990,1761,49695,20.29,125529,1
2548,Brazil,Cassava,1990,1761,49695,27.07,125529,1
2549,Brazil,Cassava,1990,1761,49695,18.47,125529,1
2550,Brazil,Cassava,1990,1761,49695,25.76,125529,1
2551,Brazil,Cassava,1990,1761,49695,24.64,125529,1
2552,Brazil,Cassava,1990,1761,49695,25.29,125529,1
2553,Brazil,Maize,1990,1761,49695,21.88,18735,2
2554,Brazil,Maize,1990,1761,49695,20.29,18735,2
2555,Brazil,Maize,1990,1761,49695,17.77,18735,2
2556,Brazil,Maize,1990,1761,49695,17.77,18735,2
2557,Brazil,Maize,1990,1761,49695,27.65,18735,2
2558,Brazil,Maize,1990,1761,49695,20.29,18735,2
2559,Brazil,Maize,1990,1761,49695,27.07,18735,2
2560,Brazil,Maize,1990,1761,49695,18.47,18735,2
2561,Brazil,Maize,1990,1761,49695,25.76,18735,2
2562,Brazil,Maize,1990,1761,49695,24.64,18735,2
2563,Brazil,Maize,1990,1761,49695,25.29,18735,2
2564,Brazil,Potatoes,1990,1761,49695,21.88,141084,4
2565,Brazil,Potatoes,1990,1761,49695,20.29,141084,4
2566,Brazil,Potatoes,1990,1761,49695,17.77,141084,4
2567,Brazil,Potatoes,1990,1761,49695,17.77,141084,4
2568,Brazil,Potatoes,1990,1761,49695,27.65,141084,4
2569,Brazil,Potatoes,1990,1761,49695,20.29,141084,4
2570,Brazil,Potatoes,1990,1761,49695,27.07,141084,4
2571,Brazil,Potatoes,1990,1761,49695,18.47,141084,4
2572,Brazil,Potatoes,1990,1761,49695,25.76,141084,4
2573,Brazil,Potatoes,1990,1761,49695,24.64,141084,4
2574,Brazil,Potatoes,1990,1761,49695,25.29,141084,4
2575,Brazil,"Rice, paddy",1990,1761,49695,21.88,18803,5
2576,Brazil,"Rice, paddy",1990,1761,49695,20.29,18803,5
2577,Brazil,"Rice, paddy",1990,1761,49695,17.77,18803,5
2578,Brazil,"Rice, paddy",1990,1761,49695,17.77,18803,5
2579,Brazil,"Rice, paddy",1990,1761,49695,27.65,18803,5
2580,Brazil,"Rice, paddy",1990,1761,49695,20.29,18803,5
2581,Brazil,"Rice, paddy",1990,1761,49695,27.07,18803,5
2582,Brazil,"Rice, paddy",1990,1761,49695,18.47,18803,5
2583,Brazil,"Rice, paddy",1990,1761,49695,25.76,18803,5
2584,Brazil,"Rice, paddy",1990,1761,49695,24.64,18803,5
2585,Brazil,"Rice, paddy",1990,1761,49695,25.29,18803,5
2586,Brazil,Sorghum,1990,1761,49695,21.88,17150,6
2587,Brazil,Sorghum,1990,1761,49695,20.29,17150,6
2588,Brazil,Sorghum,1990,1761,49695,17.77,17150,6
2589,Brazil,Sorghum,1990,1761,49695,17.77,17150,6
2590,Brazil,Sorghum,1990,1761,49695,27.65,17150,6
2591,Brazil,Sorghum,1990,1761,49695,20.29,17150,6
2592,Brazil,Sorghum,1990,1761,49695,27.07,17150,6
2593,Brazil,Sorghum,1990,1761,49695,18.47,17150,6
2594,Brazil,Sorghum,1990,1761,49695,25.76,17150,6
2595,Brazil,Sorghum,1990,1761,49695,24.64,17150,6
2596,Brazil,Sorghum,1990,1761,49695,25.29,17150,6
2597,Brazil,Soybeans,1990,1761,49695,21.88,17322,7
2598,Brazil,Soybeans,1990,1761,49695,20.29,17322,7
2599,Brazil,Soybeans,1990,1761,49695,17.77,17322,7
2600,Brazil,Soybeans,1990,1761,49695,17.77,17322,7
2601,Brazil,Soybeans,1990,1761,49695,27.65,17322,7
2602,Brazil,Soybeans,1990,1761,49695,20.29,17322,7
2603,Brazil,Soybeans,1990,1761,49695,27.07,17322,7
2604,Brazil,Soybeans,1990,1761,49695,18.47,17322,7
2605,Brazil,Soybeans,1990,1761,49695,25.76,17322,7
2606,Brazil,Soybeans,1990,1761,49695,24.64,17322,7
2607,Brazil,Soybeans,1990,1761,49695,25.29,17322,7
2608,Brazil,Sweet potatoes,1990,1761,49695,21.88,101661,8
2609,Brazil,Sweet potatoes,1990,1761,49695,20.29,101661,8
2610,Brazil,Sweet potatoes,1990,1761,49695,17.77,101661,8
2611,Brazil,Sweet potatoes,1990,1761,49695,17.77,101661,8
2612,Brazil,Sweet potatoes,1990,1761,49695,27.65,101661,8
2613,Brazil,Sweet potatoes,1990,1761,49695,20.29,101661,8
2614,Brazil,Sweet potatoes,1990,1761,49695,27.07,101661,8
2615,Brazil,Sweet potatoes,1990,1761,49695,18.47,101661,8
2616,Brazil,Sweet potatoes,1990,1761,49695,25.76,101661,8
2617,Brazil,Sweet potatoes,1990,1761,49695,24.64,101661,8
2618,Brazil,Sweet potatoes,1990,1761,49695,25.29,101661,8
2619,Brazil,Wheat,1990,1761,49695,21.88,11540,9
2620,Brazil,Wheat,1990,1761,49695,20.29,11540,9
2621,Brazil,Wheat,1990,1761,49695,17.77,11540,9
2622,Brazil,Wheat,1990,1761,49695,17.77,11540,9
2623,Brazil,Wheat,1990,1761,49695,27.65,11540,9
2624,Brazil,Wheat,1990,1761,49695,20.29,11540,9
2625,Brazil,Wheat,1990,1761,49695,27.07,11540,9
2626,Brazil,Wheat,1990,1761,49695,18.47,11540,9
2627,Brazil,Wheat,1990,1761,49695,25.76,11540,9
2628,Brazil,Wheat,1990,1761,49695,24.64,11540,9
2629,Brazil,Wheat,1990,1761,49695,25.29,11540,9
2630,Brazil,Yams,1990,1761,49695,21.88,91489,10
2631,Brazil,Yams,1990,1761,49695,20.29,91489,10
2632,Brazil,Yams,1990,1761,49695,17.77,91489,10
2633,Brazil,Yams,1990,1761,49695,17.77,91489,10
2634,Brazil,Yams,1990,1761,49695,27.65,91489,10
2635,Brazil,Yams,1990,1761,49695,20.29,91489,10
2636,Brazil,Yams,1990,1761,49695,27.07,91489,10
2637,Brazil,Yams,1990,1761,49695,18.47,91489,10
2638,Brazil,Yams,1990,1761,49695,25.76,91489,10
2639,Brazil,Yams,1990,1761,49695,24.64,91489,10
2640,Brazil,Yams,1990,1761,49695,25.29,91489,10
2641,Brazil,Cassava,1991,1761,58349.44,21.43,126164,1
2642,Brazil,Cassava,1991,1761,58349.44,20.13,126164,1
2643,Brazil,Cassava,1991,1761,58349.44,17.95,126164,1
2644,Brazil,Cassava,1991,1761,58349.44,17.95,126164,1
2645,Brazil,Cassava,1991,1761,58349.44,27.34,126164,1
2646,Brazil,Cassava,1991,1761,58349.44,20.13,126164,1
2647,Brazil,Cassava,1991,1761,58349.44,27.21,126164,1
2648,Brazil,Cassava,1991,1761,58349.44,19.11,126164,1
